ID,Date,Time,Temp,,,
152,2026-05-21,16:37,22.3,,,
153,2026-05-21,17:07,23.6,,,
154,2026-05-21,17:37,21.4,,,
155,2026-05-21,18:07,17.1,,,
156,2026-05-21,18:37,11.9,,,
157,2026-05-21,19:07,10.9,,,
158,2026-05-21,19:37,9.7,,,
159,2026-05-21,20:07,10,,,
160,2026-05-21,20:37,10.1,,,
161,2026-05-21,21:07,9.7,,,
162,2026-05-21,21:37,8.5,,,
163,2026-05-21,22:07,7.6,,,
164,2026-05-21,22:37,10,,,
165,2026-05-21,23:07,9,,,
166,2026-05-21,23:37,6.1,,,
167,2026-05-22,0:07,5.8,,,
168,2026-05-22,0:37,5.2,,,
169,2026-05-22,1:07,5.3,,,
170,2026-05-22,1:37,6.3,,,
171,2026-05-22,2:07,6.4,,,
172,2026-05-22,2:37,6.6,,,
173,2026-05-22,3:07,7,,,
174,2026-05-22,3:37,5.8,,,
175,2026-05-22,4:07,4.5,,,
176,2026-05-22,4:37,5.7,,,
177,2026-05-22,5:07,7.7,,,
178,2026-05-22,5:37,9.1,,,
179,2026-05-22,6:07,10.2,,,
180,2026-05-22,6:37,11.7,,,
181,2026-05-22,7:07,13.3,,,
182,2026-05-22,7:37,14.8,,,
183,2026-05-22,8:07,17.5,,,
184,2026-05-22,8:37,17.9,,,
185,2026-05-22,9:07,19,,,
186,2026-05-22,9:37,21.3,,,
187,2026-05-22,10:07,24.6,,,
188,2026-05-22,10:37,24.3,,,
189,2026-05-22,11:07,24.6,,,
190,2026-05-22,11:37,24.9,,,
191,2026-05-22,12:07,26.3,,,
192,2026-05-22,12:37,25.7,,,
193,2026-05-22,13:07,27.4,,,
194,2026-05-22,13:37,28.2,,,
195,2026-05-22,14:07,28.9,,,
196,2026-05-22,14:37,27.7,,,
197,2026-05-22,15:07,28.1,,,
198,2026-05-22,15:37,29,,,
199,2026-05-22,16:07,28.9,,,
200,2026-05-22,16:37,28.5,,,
201,2026-05-22,17:07,25.3,,,
202,2026-05-22,17:37,25.4,,,
203,2026-05-22,18:07,23.2,,,
204,2026-05-22,18:37,19.4,,,
205,2026-05-22,19:07,12.5,,,
206,2026-05-22,19:37,9.6,,,
207,2026-05-22,20:07,8.9,,,
208,2026-05-22,20:37,9.1,,,
209,2026-05-22,21:07,9.8,,,
210,2026-05-22,21:37,9.9,,,
211,2026-05-22,22:07,10.8,,,
212,2026-05-22,22:37,11.2,,,
213,2026-05-22,23:07,10.3,,,
214,2026-05-22,23:37,11.6,,,
215,2026-05-23,0:07,10.6,,,
216,2026-05-23,0:37,10.6,,,
217,2026-05-23,1:07,10.7,,,
218,2026-05-23,1:37,9.9,,,
219,2026-05-23,2:07,8.8,,,
220,2026-05-23,2:37,8.4,,,
221,2026-05-23,3:07,8.4,,,
222,2026-05-23,3:37,8.6,,,
223,2026-05-23,4:07,7.4,,,
224,2026-05-23,4:37,6.3,,,
225,2026-05-23,5:07,7.8,,,
226,2026-05-23,5:37,11.4,,,
227,2026-05-23,6:07,11.2,,,
228,2026-05-23,6:37,12.7,,,
229,2026-05-23,7:07,15.1,,,
230,2026-05-23,7:37,16,,,
231,2026-05-23,8:07,18.1,,,
232,2026-05-23,8:37,19.1,,,
233,2026-05-23,9:07,21.9,,,
234,2026-05-23,9:37,24.3,,,
235,2026-05-23,10:07,26.8,,,
236,2026-05-23,10:37,26.9,,,
237,2026-05-23,11:07,29.1,,,
238,2026-05-23,11:37,27.4,,,
239,2026-05-23,12:07,28.2,,,
240,2026-05-23,12:37,29.4,,,
241,2026-05-23,13:07,28.4,,,
242,2026-05-23,13:37,29.5,,,
243,2026-05-23,14:07,30.2,,,
244,2026-05-23,14:37,29.9,,,
245,2026-05-23,15:07,29.9,,,
246,2026-05-23,15:37,29.4,,,
247,2026-05-23,16:07,29.3,,,
248,2026-05-23,16:37,30.1,,,
249,2026-05-23,17:07,26.5,,,
250,2026-05-23,17:37,24.6,,,
251,2026-05-23,18:07,25.1,,,
252,2026-05-23,18:37,22.5,,,
253,2026-05-23,19:07,16,,,
254,2026-05-23,19:37,15.8,,,
255,2026-05-23,20:07,13.8,,,
256,2026-05-23,20:37,12.8,,,
257,2026-05-23,21:07,10.8,,,
258,2026-05-23,21:37,10.7,,,
259,2026-05-23,22:07,11.3,,,
260,2026-05-23,22:37,11.9,,,
261,2026-05-23,23:07,12.6,,,
262,2026-05-23,23:37,12.4,,,
263,2026-05-24,0:07,13,,,
264,2026-05-24,0:37,13.3,,,
265,2026-05-24,1:07,12.7,,,
266,2026-05-24,1:37,11.4,,,
267,2026-05-24,2:07,10.1,,,
268,2026-05-24,2:37,10.9,,,
269,2026-05-24,3:07,8.9,,,
270,2026-05-24,3:37,6.9,,,
271,2026-05-24,4:07,5.3,,,
272,2026-05-24,4:37,6,,,
273,2026-05-24,5:07,8.3,,,
274,2026-05-24,5:37,11.9,,,
275,2026-05-24,6:07,15.2,,,
276,2026-05-24,6:37,17.5,,,
277,2026-05-24,7:07,17.7,,,
278,2026-05-24,7:37,17.8,,,
279,2026-05-24,8:07,18.1,,,
280,2026-05-24,8:37,17.6,,,
281,2026-05-24,9:07,22.9,,,
282,2026-05-24,9:37,23,,,
283,2026-05-24,10:07,26,,,
284,2026-05-24,10:37,25.9,,,
285,2026-05-24,11:07,27.3,,,
286,2026-05-24,11:37,26.6,,,
287,2026-05-24,12:07,27,,,
288,2026-05-24,12:37,27.8,,,
289,2026-05-24,13:07,28.9,,,
290,2026-05-24,13:37,29.1,,,
291,2026-05-24,14:07,27,,,
292,2026-05-24,14:37,28.3,,,
293,2026-05-24,15:07,27.5,,,
294,2026-05-24,15:37,28.5,,,
295,2026-05-24,16:07,31.5,,,
296,2026-05-24,16:37,30,,,
297,2026-05-24,17:07,27.3,,,
298,2026-05-24,17:37,27,,,
299,2026-05-24,18:07,23.7,,,
300,2026-05-24,18:37,18.5,,,
301,2026-05-24,19:07,13.5,,,
302,2026-05-24,19:37,10.8,,,
303,2026-05-24,20:07,9.7,,,
304,2026-05-24,20:37,9.8,,,
305,2026-05-24,21:07,11.4,,,
306,2026-05-24,21:37,12.5,,,
307,2026-05-24,22:07,12.7,,,
308,2026-05-24,22:37,13.3,,,
309,2026-05-24,23:07,13,,,
310,2026-05-24,23:37,11.8,,,
311,2026-05-25,0:07,10.7,,,
312,2026-05-25,0:37,11,,,
313,2026-05-25,1:07,11,,,
314,2026-05-25,1:37,9,,,
315,2026-05-25,2:07,7.4,,,
316,2026-05-25,2:37,7.1,,,
317,2026-05-25,3:07,6.8,,,
318,2026-05-25,3:37,6.8,,,
319,2026-05-25,4:07,6.5,,,
320,2026-05-25,4:37,6.8,,,
321,2026-05-25,5:07,8.9,,,
322,2026-05-25,5:37,11.7,,,
323,2026-05-25,6:07,12.9,,,
324,2026-05-25,6:37,14.5,,,
325,2026-05-25,7:07,15.4,,,
326,2026-05-25,7:37,17.3,,,
327,2026-05-25,8:07,20.3,,,
328,2026-05-25,8:37,22.6,,,
329,2026-05-25,9:07,25.1,,,
330,2026-05-25,9:37,25.6,,,
331,2026-05-25,10:07,26.4,,,
332,2026-05-25,10:37,27,,,
333,2026-05-25,11:07,27.6,,,
334,2026-05-25,11:37,26.8,,,
335,2026-05-25,12:07,27.8,,,
336,2026-05-25,12:37,30.1,,,
337,2026-05-25,13:07,28.4,,,
338,2026-05-25,13:37,26.7,,,
339,2026-05-25,14:07,28.1,,,
340,2026-05-25,14:37,28.3,,,
341,2026-05-25,15:07,25.8,,,
342,2026-05-25,15:37,25.7,,,
343,2026-05-25,16:07,29.7,,,
344,2026-05-25,16:37,27.8,,,
345,2026-05-25,17:07,24.9,,,
346,2026-05-25,17:37,21.8,,,
347,2026-05-25,18:07,21.1,,,
348,2026-05-25,18:37,20.3,,,
349,2026-05-25,19:07,18.8,,,
350,2026-05-25,19:37,18.8,,,
351,2026-05-25,20:07,17.8,,,
352,2026-05-25,20:37,15.4,,,
353,2026-05-25,21:07,13.6,,,
354,2026-05-25,21:37,10.9,,,
355,2026-05-25,22:07,10.1,,,
356,2026-05-25,22:37,9.4,,,
357,2026-05-25,23:07,8.5,,,
358,2026-05-25,23:37,8.5,,,
359,2026-05-26,0:07,8.1,,,
360,2026-05-26,0:37,8,,,
361,2026-05-26,1:07,8.1,,,
362,2026-05-26,1:37,7.9,,,
363,2026-05-26,2:07,7.8,,,
364,2026-05-26,2:37,7.8,,,
365,2026-05-26,3:07,7.9,,,
366,2026-05-26,3:37,8,,,
367,2026-05-26,4:07,7.9,,,
368,2026-05-26,4:37,8.1,,,
369,2026-05-26,5:07,8.3,,,
370,2026-05-26,5:37,8.7,,,
371,2026-05-26,6:07,8.5,,,
372,2026-05-26,6:37,8.9,,,
373,2026-05-26,7:07,9.2,,,
374,2026-05-26,7:37,10.7,,,
375,2026-05-26,8:07,9.5,,,
376,2026-05-26,8:37,9.8,,,
377,2026-05-26,9:07,8.7,,,
378,2026-05-26,9:37,8.6,,,
379,2026-05-26,10:07,9.1,,,
380,2026-05-26,10:37,9.7,,,
381,2026-05-26,11:07,10.6,,,
382,2026-05-26,11:37,11.2,,,
383,2026-05-26,12:07,11.1,,,
384,2026-05-26,12:37,10.9,,,
385,2026-05-26,13:07,11,,,
386,2026-05-26,13:37,11.9,,,
387,2026-05-26,14:07,11.6,,,
388,2026-05-26,14:37,11.9,,,
389,2026-05-26,15:07,11.1,,,
390,2026-05-26,15:37,10.7,,,
391,2026-05-26,16:07,9.7,,,
392,2026-05-26,16:37,9.3,,,
393,2026-05-26,17:07,9.4,,,
394,2026-05-26,17:37,9.2,,,
395,2026-05-26,18:07,9.5,,,
396,2026-05-26,18:37,9.1,,,
397,2026-05-26,19:07,9.2,,,
398,2026-05-26,19:37,9.2,,,
399,2026-05-26,20:07,9.4,,,
400,2026-05-26,20:37,9.5,,,
401,2026-05-26,21:07,9.6,,,
402,2026-05-26,21:37,9.7,,,
403,2026-05-26,22:07,9.9,,,
404,2026-05-26,22:37,9.8,,,
405,2026-05-26,23:07,10,,,
406,2026-05-26,23:37,9.9,,,
407,2026-05-27,0:07,10.1,,,
408,2026-05-27,0:37,10.1,,,
409,2026-05-27,1:07,10.1,,,
410,2026-05-27,1:37,9.9,,,
411,2026-05-27,2:07,10,,,
412,2026-05-27,2:37,9.7,,,
413,2026-05-27,3:07,9.7,,,
414,2026-05-27,3:37,9.8,,,
415,2026-05-27,4:07,9.7,,,
416,2026-05-27,4:37,9.9,,,
417,2026-05-27,5:07,10,,,
418,2026-05-27,5:37,10.2,,,
419,2026-05-27,6:07,10.6,,,
420,2026-05-27,6:37,11.4,,,
421,2026-05-27,7:07,12.6,,,
422,2026-05-27,7:37,13.4,,,
423,2026-05-27,8:07,13.9,,,
424,2026-05-27,8:37,14.5,,,
425,2026-05-27,9:07,16.9,,,
426,2026-05-27,9:37,17.5,,,
427,2026-05-27,10:07,18.5,,,
428,2026-05-27,10:37,20.5,,,
429,2026-05-27,11:07,19.6,,,
430,2026-05-27,11:37,21.7,,,
431,2026-05-27,12:07,22.9,,,
432,2026-05-27,12:37,20.8,,,
433,2026-05-27,13:07,21.5,,,
434,2026-05-27,13:37,23.4,,,
435,2026-05-27,14:07,24.2,,,
436,2026-05-27,14:37,24.7,,,
437,2026-05-27,15:07,23.5,,,
438,2026-05-27,15:37,24,,,
439,2026-05-27,16:07,23.4,,,
440,2026-05-27,16:37,23.4,,,
441,2026-05-27,17:07,23.4,,,
442,2026-05-27,17:37,23.9,,,
443,2026-05-27,18:07,21.3,,,
444,2026-05-27,18:37,18.5,,,
445,2026-05-27,19:07,16.9,,,
446,2026-05-27,19:37,16.6,,,
447,2026-05-27,20:07,14.9,,,
448,2026-05-27,20:37,15.2,,,
449,2026-05-27,21:07,15.8,,,
450,2026-05-27,21:37,15.5,,,
451,2026-05-27,22:07,14.5,,,
452,2026-05-27,22:37,14.9,,,
453,2026-05-27,23:07,13.2,,,
454,2026-05-27,23:37,12.3,,,
455,2026-05-28,0:07,12.3,,,
456,2026-05-28,0:37,12.8,,,
457,2026-05-28,1:07,11.7,,,
458,2026-05-28,1:37,11.2,,,
459,2026-05-28,2:07,10.5,,,
460,2026-05-28,2:37,10.7,,,
461,2026-05-28,3:07,10.9,,,
462,2026-05-28,3:37,11.4,,,
463,2026-05-28,4:07,11.5,,,
464,2026-05-28,4:37,12.1,,,
465,2026-05-28,5:07,13.1,,,
466,2026-05-28,5:37,15.3,,,
467,2026-05-28,6:07,17.7,,,
468,2026-05-28,6:37,18.4,,,
469,2026-05-28,7:07,18.6,,,
470,2026-05-28,7:37,19.6,,,
471,2026-05-28,8:07,20.1,,,
472,2026-05-28,8:37,21.5,,,
473,2026-05-28,9:07,24.1,,,
474,2026-05-28,9:37,25.3,,,
475,2026-05-28,10:07,26.2,,,
476,2026-05-28,10:37,26.6,,,
477,2026-05-28,11:07,28.6,,,
478,2026-05-28,11:37,28.2,,,
479,2026-05-28,12:07,28.3,,,
480,2026-05-28,12:37,29.6,,,
481,2026-05-28,13:07,28.9,,,
482,2026-05-28,13:37,28.8,,,
483,2026-05-28,14:07,30.1,,,
484,2026-05-28,14:37,27.2,,,
485,2026-05-28,15:07,23.6,,,
486,2026-05-28,15:37,21.5,,,
487,2026-05-28,16:07,23.4,,,
488,2026-05-28,16:37,22.3,,,
489,2026-05-28,17:07,21,,,
490,2026-05-28,17:37,21,,,
491,2026-05-28,18:07,20.3,,,
492,2026-05-28,18:37,22,,,
493,2026-05-28,19:07,21.1,,,
494,2026-05-28,19:37,19.9,,,
495,2026-05-28,20:07,18.9,,,
496,2026-05-28,20:37,18.8,,,
497,2026-05-28,21:07,17.8,,,
498,2026-05-28,21:37,17.9,,,
499,2026-05-28,22:07,17.1,,,
500,2026-05-28,22:37,16.6,,,
501,2026-05-28,23:07,15,,,
502,2026-05-28,23:37,13.1,,,
503,2026-05-29,0:07,12.6,,,
504,2026-05-29,0:37,12.1,,,
505,2026-05-29,1:07,10.7,,,
506,2026-05-29,1:37,10.2,,,
507,2026-05-29,2:07,11.7,,,
508,2026-05-29,2:37,11,,,
509,2026-05-29,3:07,8.1,,,
510,2026-05-29,3:37,6.9,,,
511,2026-05-29,4:07,6.7,,,
512,2026-05-29,4:37,7.4,,,
513,2026-05-29,5:07,9.5,,,
514,2026-05-29,5:37,11.7,,,
515,2026-05-29,6:07,13.6,,,
516,2026-05-29,6:37,14.7,,,
517,2026-05-29,7:07,15.1,,,
518,2026-05-29,7:37,15.8,,,
519,2026-05-29,8:07,16.8,,,
520,2026-05-29,8:37,17.8,,,
521,2026-05-29,9:07,20,,,
522,2026-05-29,9:37,21,,,
523,2026-05-29,10:07,22.5,,,
524,2026-05-29,10:37,22.3,,,
525,2026-05-29,11:07,23.6,,,
526,2026-05-29,11:37,24.8,,,
527,2026-05-29,12:07,23.7,,,
528,2026-05-29,12:37,24,,,
529,2026-05-29,13:07,24.4,,,
530,2026-05-29,13:37,24.4,,,
531,2026-05-29,14:07,26,,,
532,2026-05-29,14:37,22,,,
533,2026-05-29,15:07,21.8,,,
534,2026-05-29,15:37,21.4,,,
535,2026-05-29,16:07,20.2,,,
536,2026-05-29,16:37,18.6,,,
537,2026-05-29,17:07,18.3,,,
538,2026-05-29,17:37,15.9,,,
539,2026-05-29,18:07,12.4,,,
540,2026-05-29,18:37,11.8,,,
541,2026-05-29,19:07,11.8,,,
542,2026-05-29,19:37,11.7,,,
543,2026-05-29,20:07,11.8,,,
544,2026-05-29,20:37,11.6,,,
545,2026-05-29,21:07,11.6,,,
546,2026-05-29,21:37,11.5,,,
547,2026-05-29,22:07,11.3,,,
548,2026-05-29,22:37,11.6,,,
549,2026-05-29,23:07,11.4,,,
550,2026-05-29,23:37,11.2,,,
551,2026-05-30,0:07,10.8,,,
552,2026-05-30,0:37,10.6,,,
553,2026-05-30,1:07,10.7,,,
554,2026-05-30,1:37,10.4,,,
555,2026-05-30,2:07,10.2,,,
556,2026-05-30,2:37,10.2,,,
557,2026-05-30,3:07,10.1,,,
558,2026-05-30,3:37,8.8,,,
559,2026-05-30,4:07,8.1,,,
560,2026-05-30,4:37,8.2,,,
561,2026-05-30,5:07,8.2,,,
562,2026-05-30,5:37,8.6,,,
563,2026-05-30,6:07,9,,,
564,2026-05-30,6:37,9.9,,,
565,2026-05-30,7:07,9.8,,,
566,2026-05-30,7:37,9.7,,,
567,2026-05-30,8:07,9.4,,,
568,2026-05-30,8:37,8.9,,,
569,2026-05-30,9:07,9.2,,,
570,2026-05-30,9:37,9.8,,,
571,2026-05-30,10:07,9.5,,,
572,2026-05-30,10:37,9.7,,,
573,2026-05-30,11:07,9.8,,,
574,2026-05-30,11:37,9.6,,,
575,2026-05-30,12:07,10.6,,,
576,2026-05-30,12:37,12.4,,,
577,2026-05-30,13:07,11.5,,,
578,2026-05-30,13:37,13.5,,,
579,2026-05-30,14:07,14.3,,,
580,2026-05-30,14:37,15.3,,,
581,2026-05-30,15:07,16.3,,,
582,2026-05-30,15:37,17.6,,,
583,2026-05-30,16:07,16.7,,,
584,2026-05-30,16:37,15.6,,,
585,2026-05-30,17:07,15.8,,,
586,2026-05-30,17:37,14.8,,,
587,2026-05-30,18:07,12.7,,,
588,2026-05-30,18:37,12.6,,,
589,2026-05-30,19:07,9.9,,,
590,2026-05-30,19:37,7.7,,,
591,2026-05-30,20:07,6.6,,,
592,2026-05-30,20:37,6,,,
593,2026-05-30,21:07,7.3,,,
594,2026-05-30,21:37,7.7,,,
595,2026-05-30,22:07,7.5,,,
596,2026-05-30,22:37,6.7,,,
597,2026-05-30,23:07,6,,,
598,2026-05-30,23:37,6,,,
599,2026-05-31,0:07,6.1,,,
600,2026-05-31,0:37,6.3,,,
601,2026-05-31,1:07,7.5,,,
602,2026-05-31,1:37,8.2,,,
603,2026-05-31,2:07,7.6,,,
604,2026-05-31,2:37,5.7,,,
605,2026-05-31,3:07,4.8,,,
606,2026-05-31,3:37,4.4,,,
607,2026-05-31,4:07,4.3,,,
608,2026-05-31,4:37,3.9,,,
609,2026-05-31,5:07,4.4,,,
610,2026-05-31,5:37,5.1,,,
611,2026-05-31,6:07,7.7,,,
612,2026-05-31,6:37,8.8,,,
613,2026-05-31,7:07,10.4,,,
614,2026-05-31,7:37,12.6,,,
615,2026-05-31,8:07,12.8,,,
616,2026-05-31,8:37,12.9,,,
617,2026-05-31,9:07,16,,,
618,2026-05-31,9:37,16.4,,,
619,2026-05-31,10:07,18.1,,,
620,2026-05-31,10:37,19,,,
621,2026-05-31,11:07,19.1,,,
622,2026-05-31,11:37,19.5,,,
623,2026-05-31,12:07,20.3,,,
624,2026-05-31,12:37,22.2,,,
625,2026-05-31,13:07,22.3,,,
626,2026-05-31,13:37,22.6,,,
627,2026-05-31,14:07,24,,,
628,2026-05-31,14:37,24.4,,,
629,2026-05-31,15:07,24,,,
630,2026-05-31,15:37,22.1,,,
631,2026-05-31,16:07,22.9,,,
632,2026-05-31,16:37,23.5,,,
633,2026-05-31,17:07,21.7,,,
634,2026-05-31,17:37,20.8,,,
635,2026-05-31,18:07,19.7,,,
636,2026-05-31,18:37,18.1,,,
637,2026-05-31,19:07,11.6,,,
638,2026-05-31,19:37,8.3,,,
639,2026-05-31,20:07,7.4,,,
640,2026-05-31,20:37,9.6,,,
641,2026-05-31,21:07,9.7,,,
642,2026-05-31,21:37,9.7,,,
643,2026-05-31,22:07,9.5,,,
644,2026-05-31,22:37,7.9,,,
645,2026-05-31,23:07,8.1,,,
646,2026-05-31,23:37,7.6,,,
647,2026-06-01,0:07,7.7,,,
648,2026-06-01,0:37,8.5,,,
649,2026-06-01,1:07,7.3,,,
650,2026-06-01,1:37,6.7,,,
651,2026-06-01,2:07,6.8,,,
652,2026-06-01,2:37,6.9,,,
653,2026-06-01,3:07,6.5,,,
654,2026-06-01,3:37,6,,,
655,2026-06-01,4:07,5.6,,,
656,2026-06-01,4:37,5.9,,,
657,2026-06-01,5:07,7.2,,,
658,2026-06-01,5:37,8,,,
659,2026-06-01,6:07,10.9,,,
660,2026-06-01,6:37,12.8,,,
661,2026-06-01,7:07,13.2,,,
662,2026-06-01,7:37,14.6,,,
663,2026-06-01,8:07,15.3,,,
664,2026-06-01,8:37,17.5,,,
665,2026-06-01,9:07,18.9,,,
666,2026-06-01,9:37,20.2,,,
667,2026-06-01,10:07,20.7,,,
668,2026-06-01,10:37,22.4,,,
669,2026-06-01,11:07,20.7,,,
670,2026-06-01,11:37,21.6,,,
671,2026-06-01,12:07,23,,,
672,2026-06-01,12:37,23.2,,,
673,2026-06-01,13:07,22.5,,,
674,2026-06-01,13:37,21.9,,,
675,2026-06-01,14:07,21.5,,,
676,2026-06-01,14:37,23.6,,,
677,2026-06-01,15:07,23.3,,,
678,2026-06-01,15:37,21.5,,,
679,2026-06-01,16:07,22.7,,,
680,2026-06-01,16:37,22.6,,,
681,2026-06-01,17:07,22.1,,,
682,2026-06-01,17:37,23.1,,,
683,2026-06-01,18:07,21.3,,,
684,2026-06-01,18:37,19,,,
685,2026-06-01,19:07,15.8,,,
686,2026-06-01,19:37,12.8,,,
687,2026-06-01,20:07,10.1,,,
688,2026-06-01,20:37,8.7,,,
689,2026-06-01,21:07,8.4,,,
690,2026-06-01,21:37,7,,,
691,2026-06-01,22:07,7.4,,,
692,2026-06-01,22:37,8.2,,,
693,2026-06-01,23:07,7.4,,,
694,2026-06-01,23:37,7.6,,,
695,2026-06-02,0:07,7.7,,,
696,2026-06-02,0:37,6.6,,,
697,2026-06-02,1:07,7.2,,,
698,2026-06-02,1:37,6.4,,,
699,2026-06-02,2:07,6.5,,,
700,2026-06-02,2:37,5.4,,,
701,2026-06-02,3:07,7.1,,,
702,2026-06-02,3:37,5.6,,,
703,2026-06-02,4:07,4.7,,,
704,2026-06-02,4:37,5.9,,,
